lord_id,alliance_id,alliance_tag,map_id,name,power,units_killed,town_center,faction,home_server,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
14810338,-,-,60,M3rc farm,14379352,22917,23,Wilderburg,60,-,14939853,2234810,4493232,5295660,2355650,-,3720305,-,337,5023,7,1195458177,1139410014,869022290,49134760,-,1901139199,681,11403,1632299282,1807752436,1186321477,291718750,207787,8497,12874,1286,260,0
15381491,278547,ECH1,27010,Sukku Son farm1,14368808,81350,23,Wilderburg,60,45000,14368808,5254180,2963530,4048768,2102330,-,6417265,-,504,1958,-,1256097706,437955461,2206373458,128147825,-,2285978033,789,7741,1791675691,1233285333,2196051745,303551380,72004,56144,25178,2,0,26
583771,327319,suFF,60,suFF ˢᵃⁿᵗᵒˢ,14364278,6641277,24,Wilderburg,60,-,14858804,413185,5020228,7240115,1690750,45434,24821153,1,2113,5832,122,3047073673,2346625190,2840630259,167934280,1179,9391182778,2800,25161,4107766755,3886729528,3481726423,147807430,30050,152861,4529123,822168,608973,496066
13595001,278547,ECH1,27010,ᴸⁱᵃ 가 후 금,14336949,667528,24,Wilderburg,60,322321,15447004,1699633,4219865,6559901,1857550,212025,32733585,72,2514,13474,20,2668667032,2591884556,2087909530,32147861,-,5713227036,1738,23890,4440735683,4491555688,3064653034,527716888,152463,175236,197644,226514,60676,7166
1470244,278547,ECH1,27010,Dark Johnson,14336277,1585,23,League of Order,60,150000,14336277,4402094,2572238,6065235,1296710,-,516314,-,21,499,-,974366937,1133301034,713423903,140763774,-,1109042193,342,3134,1576209568,1764317401,1060873397,276924750,58873,0,0,0,0,0
10034929,229902,ECH2,27010,Ông Kẹ 1,14280869,17453911,22,League of Order,60,-,14280869,8079269,1359532,2300108,2541960,361352,88189390,206,1279,18376,721,2609184840,3070384423,1822579039,68309187,-,4526707581,1820,33232,3108791094,2901558087,1392836573,374703472,91129,1379246,12857051,486483,869305,1717919
15580260,278547,ECH1,27010,ᴸⁱᵃ 가 후 팜,14273468,586207,24,Wilderburg,60,12492,15102263,1689122,4302939,6532907,1748500,171765,32278409,66,2191,13106,4,2675704127,2521121622,2072416504,41354994,-,6020170172,1840,16720,4573137867,4596146423,3128701149,566447202,142166,164613,160757,130549,34183,95985
10075541,311271,SOD!,27010,Hav0cF3P,14238224,-,24,Wilderburg,60,-,14238224,1008944,4431709,7789221,1008350,-,77832,-,1,336,-,1994468682,2187047269,1527026473,140588659,60,3359011925,874,6307,2387625895,2539735516,1712359930,274179670,64024,0,0,0,0,0
16249334,265959,ECH3,27010,Evil Kat ech3,14201616,3810,25,Wilderburg,60,1519,14871132,1882338,2809790,7066588,2442900,-,6015767,-,549,4539,6,2229039525,1924809223,1420809181,66751089,-,3646858833,1094,9834,3641202353,3406549938,2396515009,426720578,130658,1119,2691,0,0,0
4516802,-,-,60,ᴾᵘᶠᶠᵉʳ02木,14200880,23618,24,League of Order,60,17200,14200880,1887944,4389343,6468223,1455370,275919,3467686,-,34,875,-,659770991,1125665260,447598571,161253507,-,351154096,109,3065,1190469188,1484921075,707004573,272371646,34899,0,0,0,0,0
15381543,278547,ECH1,27010,Sukku Son farm2,14173625,64365,23,Wilderburg,60,60070,14173625,5168370,2974174,4034341,1996740,-,6917834,-,394,1993,-,3150981880,431759895,771667794,127380988,-,2627617834,893,7637,3274570560,1223160018,1103109562,294048413,75816,41606,22753,6,0,0
6669705,265959,ECH3,27010,elettra farm 1,14153153,25090247,24,Wilderburg,60,4000,14715417,2616270,2778368,6807345,1951170,47786,48536804,-,665,5005,10,3522630754,3129239341,3290108980,205160567,160,7447973833,2181,25059,2609225958,2326338875,2420014699,99946458,70173,52498,16009683,717712,90260,8220094
2937380,229902,ECH2,27010,ShaLLfarm2,14149940,237290,23,League of Order,60,28612,14160480,6088567,2391942,3874621,1794810,1671,12065013,-,382,1317,2,1142582947,2473286891,1586135425,60021411,-,3761651253,1223,5047,1988613062,2944412654,1893083122,294358969,91896,143086,8506,82199,1852,1647
2656811,304591,ECH6,60,LadyDemon,14121734,3774883,23,League of Order,60,-,14121734,3429084,4038294,3814256,2840100,107023,6026734,16,1028,5951,31,121595003,168764028,181427691,153689828,335,-,-,33100,278310809,298092099,215477288,84982935,35666,33809,1893295,1725152,103937,12886
15963382,265959,ECH3,27010,Nephalisfarm,14116942,37797,23,League of Order,60,11000,14116942,1581134,4625262,6476436,1408110,704,2519321,-,217,786,-,1786866557,1791034137,1173011141,124214048,-,2254619343,691,4936,2031245614,2024101353,1456618451,273927200,21661,7105,6018,0,0,24674
10035072,229902,ECH2,27010,Ông Kẹ 2,14106627,16399944,22,League of Order,60,34000,14106627,8006976,1206480,2284841,2608330,240783,85561588,1,1736,18722,36,2544166052,3037598123,1791403256,47732946,23,4869406016,1953,32626,2600538016,3375452967,1330148487,349646634,79092,1347261,10407500,265219,313022,4059028
15940342,229902,ECH2,27010,Raihshtat5,14072538,7472,24,League of Order,60,-,14072538,1101986,4194466,7829016,947070,25058,1747140,-,58,156,-,5287271034,5196457672,3129240130,-,-,9165092137,2875,22130,5322941961,5096388388,3217191980,266212420,43945,7424,48,0,0,0
7420441,-,-,27010,Aces Elixir Slave,14005892,5627747,23,Wilderburg,60,94000,14005892,2861850,4019544,5086808,2037690,130332,9074968,47,1132,5374,251,354215238,375942305,298765418,143062226,41,10159829,6,28971,209309660,207771060,135849110,54866300,34591,159402,2523661,1974013,672265,253681
1423825,265766,ECH5,27010,chrisst,13973804,2364709,25,League of Order,60,-,13993554,2023497,1965160,8016007,1969140,363498,9289638,452,869,4357,98,5447277908,4302336983,2782390029,8253323,1270,11111594980,3029,18267,5464360762,4162411975,2687785722,235087790,94234,36375,340827,196458,871657,740212
10574999,265959,ECH3,27010,abFarmO1,13871888,242567,25,League of Order,60,-,15766275,1300163,2924096,7631069,2016560,155868,5238708,-,2517,3212,4,2487655396,1976227138,3093017378,50549601,-,2915863904,931,17806,1996736979,1665631823,2010407617,157887750,52841,10617,173445,47965,8567,1973
14721688,311271,SOD!,27010,Jern 1,13866946,385183,24,League of Order,60,16874,14407979,-,4977730,7112866,1776350,983325,33705649,64,767,4751,3,2961065177,2282630134,1783911223,24849691,20,4624055783,1380,4563,4116938349,3507343235,2425165970,381298656,174867,316186,66000,0,3,120
16265897,229902,ECH2,27010,kairi石farm,13865967,10707,23,League of Order,60,-,13865967,3526343,3046038,5276686,2016900,1,1951783,1,87,1306,-,1311933671,459084090,1019891173,67023315,-,1161232773,382,3822,1685154078,1115861574,1207958730,237738440,57071,0,0,0,0,0
6661123,229902,ECH2,27010,Evil Kat ech2,13857342,1510770,23,Wilderburg,60,2111,14949569,739700,4550839,5527813,3038990,16140,21599601,-,1674,17619,15,4340052393,3036338251,1948127487,189565987,-,7457597901,2295,26997,5694394477,4751190184,2928300068,675800094,192222,137831,140848,144715,0,1086208
6397195,229902,ECH2,27010,st3niz,13739035,23520688,23,Wilderburg,60,5692,15465567,863481,5070055,5290599,2514900,47362,14575073,21,1768,8073,50,420201336,456915678,282158847,64314711,21,657181374,223,32549,724291341,759717843,464741637,156604758,30639,322157,671736,2769789,2567328,17164598
1447282,265766,ECH5,27010,Little plague,13737890,2974065,25,League of Order,60,-,13753090,2281169,1475550,8111401,1869770,448708,12311394,747,969,4980,164,5440732139,4348393248,2956220412,2677875,680,13910463620,4060,21563,6624555028,4642368027,3043073483,293685900,115792,31987,255707,112696,844348,1473585
15890469,278547,ECH1,27010,ᴮᴼFALA7,13721688,165135,24,Wilderburg,60,17231,14280024,1599423,3803848,6610837,1707580,249779,8082994,-,269,667,12,647515490,628790701,618609716,127043690,39,296901635,119,5899,1345387051,1376846629,972318063,297332152,93481,116770,44206,800,3193,166
15743847,229902,ECH2,27010,000 farm,13601854,3604371,25,Wilderburg,60,56320,15673672,307800,2990499,8780455,1523100,-,3899424,-,179,1949,-,698525486,303596921,265824262,44297589,-,1652359800,372,2464,1947026017,2034073438,1439900924,274413264,215964,28026,1815,0,0,3574530
2229069,183458,ECHO,27010,TempyFarm,13534022,2358686,24,Wilderburg,60,54753,13534022,3096801,2185308,6336643,1915270,122923,8701804,48,1235,6004,110,1520418804,857805773,786615202,70510984,200,1652513682,522,20402,1288974294,857828159,673054764,58163925,75015,79734,762723,495101,338770,658082
11591849,229902,ECH2,27010,Liu03,13349558,158459,25,Wilderburg,60,-,13349558,429777,3214404,8307107,1398270,68906,8050415,-,376,3041,4,1318987586,1311068164,871801963,52931096,85,374801738,139,10544,1033638505,1036035658,612334746,72779451,39440,52973,95505,9662,319,0
15819269,229902,ECH2,27010,ᴸⁱᵗᵗˡᵉʙʀᴏᴡɴɪᴇᵔᴥᵔ,13335785,2549,24,League of Order,60,10000,16316092,1069870,3945852,6693283,1626780,-,1311706,-,45,1318,9,2881172432,2294504847,2444192340,102768190,-,5604176673,1724,7281,3496998228,3183503984,2700920348,291090850,64636,2247,302,0,0,0
10244251,341885,QQf,60,Rangerf9,13268647,898468,25,Wilderburg,60,-,14670044,485040,3071299,8184908,1527400,43752,4653761,2,544,4571,25,4174228065,3679834077,2192657657,117041392,847,4909997637,1161,27011,3029260144,2204093330,1864954333,59604500,27068,11003,390606,192752,80645,222230
2632059,229902,ECH2,27010,KamiFarm005,13230126,41242,24,League of Order,60,-,13230126,1500379,3962825,6628872,1138050,12212,993773,1,108,4245,10,1778824576,1892700807,723074669,130883994,-,2731325045,705,6246,2140157600,2309079010,1146805945,252118710,133801,4491,5227,90,26394,4940
8265950,304591,ECH6,27010,StreptoFarm,13216444,2013131,23,League of Order,60,-,13216444,552448,5989630,4658916,2015450,69954,7542700,-,866,3278,42,870293259,915175712,915087762,210199239,221,750699235,225,24070,708494652,714593154,636346789,145467000,24666,62299,632495,550182,638191,129964
4973544,-,-,27010,HAVNfarmiiiiii,13200397,2298488,23,Springwardens,60,-,14085473,4842822,2203515,4615110,1538950,215683,22050468,173,1148,6452,133,935471991,785364317,809378050,114325826,324,236849042,86,21986,86423640,77053510,164860345,14850750,8280,109346,1213346,266808,381562,168492
10861391,229902,ECH2,27010,Liu02,13125313,110595,25,Wilderburg,60,1465,13468062,413863,3323469,7944551,1443430,40974,8482289,-,432,3171,4,1336749502,1365994737,948735530,58388638,192,399313356,154,11104,986952169,996699062,605999690,74352500,44140,36883,64580,8309,799,24
11929483,265959,ECH3,27010,abFarmG1,13106523,105372,25,League of Order,60,-,15122934,813683,2740300,7575200,1977340,114022,2805258,-,2692,2163,2,4413631806,1866370736,1396993796,52031004,800,4054284835,1251,13329,3560772743,2049085344,1473284010,161033700,78223,0,105260,106,0,6
6397596,229902,ECH2,27010,ST3NIZ,13048163,15916620,23,Wilderburg,60,30388,13259537,2597983,4279195,3922165,2248820,60720,14706376,10,1442,5973,18,583788294,534748704,326440006,38874006,-,709270600,271,29399,971938782,1029768628,548522026,213899377,26720,168583,617566,342695,304056,14481447
7907162,229902,ECH2,27010,F2P Farm 3,13025374,9762,25,League of Order,60,-,13025374,681052,2508743,9072979,762600,42799,1540220,-,71,272,2,5005817250,4187876785,2637530202,31063473,-,7426989542,2000,748,4848567561,4262728944,2319655398,193129000,50020,4651,1896,0,1368,1847
2662052,-,-,60,AkaDaddy,13003267,1365249,23,Springwardens,60,-,13003267,3250524,2930419,5227974,1594350,178037,3445873,81,234,4350,26,184252850,179624086,153730424,58736370,263,-,-,18264,6039000,6039000,4529500,1966500,-,601,424820,234502,355879,272579
7929896,229902,ECH2,27010,F2P farm 2,12999211,15634,25,League of Order,60,4000,12999211,479999,2656946,9014966,847300,171875,2266116,1,75,267,2,5620178896,4376945727,2746859249,18830265,-,8588970316,2364,3481,5503383032,4600267502,2655280078,195757500,80907,4192,750,259,6174,4176
5532382,349031,FLZ,60,Chimps德,12996162,1755118,22,League of Order,60,15000,19161310,114850,5541756,4284996,3054560,1678,17595046,-,917,13093,175,1134739319,3840473672,1192919009,350251370,40,3695521086,1275,14800,2328489538,4360510973,1672509511,574976650,146765,9389,1287745,39882,50285,366855
6331134,278547,ECH1,27010,ᴱᵗᵉʳⁿᵃˡメYuzuFarm,12996025,5929732,23,Wilderburg,60,69685,12996025,4177408,3745527,3280090,1793000,151479,16883038,95,1290,5583,224,1253049580,963492693,690814392,100813448,103,1350242674,533,25618,860617750,833001533,552067943,108133726,35407,386767,2198218,1215237,1285885,766060
15549394,265959,ECH3,27010,Evil Katᵉᶜʰᵒ,12958809,109556,22,Wilderburg,60,33,12958809,4750773,2216080,4011946,1980010,1657,9911031,1,1176,12496,7,1756450288,2047469848,1300510639,149584732,-,4146342827,1594,12955,3269658192,3755963896,2145510657,568985543,156039,71728,28915,420,5793,1700
15966155,229902,ECH2,27010,F2P Farm 6,12924242,9586,25,League of Order,60,6040,12924242,609322,2463083,9131037,720800,85378,2261238,-,104,18,1,5509542879,3755287214,2780786248,19868523,-,5947799550,1688,959,4618376775,3320562289,2368066272,192703220,64240,8160,1426,0,0,0
15966467,229902,ECH2,27010,F2P Farm 7,12906348,8833,25,League of Order,60,-,12906348,707408,2481537,9014403,703000,57138,2696534,-,91,17,-,5580051265,3749027297,2713381855,20235456,-,7939341490,2115,1002,5330332645,4010997160,2713651837,190840150,59795,6162,1684,0,0,987
7211659,229902,ECH2,27010,ᴍᴏɴᴋFăřmᴴᵉᴿᴮᵃᴸ,12867939,240059,21,Wilderburg,60,83047,12868101,5759455,2248596,2660798,2199090,494081,26279918,5,533,2520,91,2338155185,1611301351,1485130434,104453288,228,3766774604,1393,14747,2780871307,2345511591,1676997691,236974096,78907,161743,36572,7614,31086,2354
17034997,229902,ECH2,27010,Raihshtat7,12803670,6143,24,League of Order,60,-,12803670,1003153,3852098,7194419,754000,11956,1168710,-,26,53,-,5084584606,4946359205,2971291284,-,-,8269794131,2691,22583,4848734316,4734026525,2853288275,242081480,49265,5409,734,0,0,0
10035614,330948,ECH9,60,Farm Sensei 1,12771824,1691856,24,League of Order,60,-,13731704,2618536,1935532,6260206,1957550,204224,30916967,64,690,3576,79,6706633398,6463769318,6476121523,2243117,-,13418627913,4361,43681,7414749728,7208405056,6529808880,651379442,150840,447162,842606,62174,177265,131317
17035004,229902,ECH2,27010,Raihshtat6,12736592,5631,24,League of Order,60,-,12736592,1064197,3769574,7120051,782770,17652,1431263,-,42,95,-,4959837539,4882572960,2872160512,-,-,7886363725,2616,21868,4715929784,4539108371,2710494486,235224920,34683,5571,60,0,0,0
15989671,229902,ECH2,27010,KutuFarm03,12668385,5156,24,Wilderburg,60,87837,12675085,2231100,3219323,5808892,1409070,-,1457602,-,61,2013,-,6097006500,704252667,477486735,129242831,-,3000000000,750,6220,4385181250,1286158850,874702800,293440220,125266,4320,353,483,0,0
13444766,341885,QQf,60,NgânKhánh031,12604083,380208,24,League of Order,60,-,14146619,377877,3625578,6968528,1632100,83077,7270268,-,783,8753,12,1561109747,1555643832,1695368554,137782241,59,2653791203,860,17235,1862615478,1854101264,1654881968,239693494,65578,15238,58957,47193,48765,209701
3563473,229902,ECH2,27010,金Daenerys I,12598585,13247672,23,League of Order,60,-,12598585,3429121,2977514,4433360,1758590,60712,2690991,9,136,2854,26,278430433,289910324,252798506,135293855,200,5083,2,9676,450409929,447460359,319744455,138003171,2197,3364,49190,4334,12639,13170795
781572,-,-,27010,Baby Heidi,12558923,27211552,23,Wilderburg,60,-,12558923,2582458,4058706,4329759,1588000,41412,5386841,7,860,7716,61,270703400,266968241,168074691,85236256,2422,131636619,52,22929,251025553,249157564,190980385,106007265,8566,6972,365616,115126,68856,26651838
15989792,229902,ECH2,27010,KutuFarm04,12556817,12409,24,Wilderburg,60,27654,12556817,2192840,3219323,5808534,1336120,2128,2238903,-,93,1748,-,721297414,6035977591,478437407,127853003,-,3000000000,750,5766,1329318344,4386869166,890859597,299023328,122051,7904,401,1445,2639,20
15858841,229902,ECH2,27010,Gen is bae,12543767,158346,25,Wilderburg,60,690,12543767,2905782,1121985,7556700,959300,46612,21822675,-,596,355,14,1919493846,2170338427,1703330641,43641595,-,2945499527,999,10733,2300051953,2694129262,1836390140,195427426,81910,109107,46357,50,58,2774
10958388,229902,ECH2,27010,Liu 1,12484652,3216190,24,Wilderburg,60,79,12484652,593022,3280815,7052745,1558070,37349,16743150,46,451,560,9,3433800006,3183556223,1890260475,15872598,-,1903027663,733,20508,2767435846,2673291494,1356141123,147003820,86740,30670,1372021,35195,4113,1771239
2349873,229902,ECH2,27010,Dark Dong,12457529,6062,23,League of Order,60,156000,12457529,3339589,2615414,5287056,1215470,13155,1187274,-,35,232,-,903928516,874799275,731679316,140776921,-,977941394,336,1659,1370819439,1425363081,996932541,232562010,44538,2353,3709,0,0,0
16161318,229902,ECH2,27010,웁라드,12421633,89,24,Wilderburg,60,-,12421633,2056820,3824914,5665029,874870,-,81128,-,1,736,-,1789209105,1414578489,1101629142,97742842,-,2175113664,617,1789,2203670982,1938114443,1384706408,240641900,77344,0,0,0,0,0
19137819,265959,ECH3,27010,KrusiFarm5,12404606,14139,21,Wilderburg,60,30800,12404606,3133964,3550778,3043914,2675950,-,7640798,-,675,8600,-,367063096,334380476,223557555,15539097,-,651909392,237,3929,1120845160,1081921546,732821609,285966262,333539,0,0,0,0,0
15922598,229902,ECH2,27010,F2P Farm 5,12400589,9482,25,League of Order,60,-,12400589,611521,2079601,9032967,676500,113411,2569086,-,73,54,1,5609993146,3757259818,2860233999,16881808,-,8294525184,2297,1351,5458010980,4122081424,2872781431,179913240,66985,8970,512,0,0,0
4978546,229902,ECH2,27010,ᴬᶻᶦʙᴀᴢɪ,12370753,178637,23,League of Order,60,50000,12370753,3772146,3189180,3592917,1816510,679288,8235660,14,316,1516,22,2464039320,2122627927,1547671674,248124302,1387,4103213004,1622,14649,2335483606,2075107994,1606549915,268391096,70450,81544,51682,27984,12066,3182
10328754,229902,ECH2,27010,farmR6,12311363,94704,23,Wilderburg,60,-,12311363,3260513,2686965,3966295,2397590,-,9467905,-,702,8905,-,2950677196,2661746218,2538246279,19582235,-,5645625535,1734,10757,3277997683,3073624983,2513081071,213398080,42492,89918,4786,0,0,0
16875264,311271,SOD!,27010,Hav0cRhinos,12289049,-,24,Wilderburg,60,-,12289049,607902,4093577,6979970,607600,-,10111,-,-,47,-,1135318734,1149484990,703710591,117534588,-,906526508,272,3389,1423167179,1367250212,881161433,242428750,41178,0,0,0,0,0
10512989,330948,ECH9,60,Farm Sensei 2,12283689,643213,24,League of Order,60,-,13938245,2490791,1946253,6223335,1623310,157358,25392763,-,305,2131,8,6559893576,6833063303,6013140000,1176000,-,13633725141,4506,34033,7512081775,7871299075,6422238967,734761938,153350,308710,290429,1966,537,35640
582358,327319,suFF,60,suFF ˡᵉᵒᵗʷᵒ,12241683,1869533,24,Wilderburg,60,-,13436568,416470,3140628,6928835,1755750,97335,6103203,130,568,2281,121,2364175643,1896555871,2158056996,94435450,20,4336520669,1507,14268,2493507662,2100460598,1958545666,128597500,19430,11509,374767,181292,300979,934564
16131180,265959,ECH3,27010,ROCKET Farm2,12223645,9047239,21,Wilderburg,60,316538,12223645,3633327,3471901,2831857,2286560,31706,8783595,-,914,8513,4,3606620628,5660890189,3769279464,56546799,50,8824913258,3271,26689,4969010142,6364073781,3941487551,312829860,129277,66504,27712,1,1,8953021
19137945,229902,ECH2,27010,KrusiFarm6,12220194,15538,21,Wilderburg,60,-,12220194,2987362,3432674,3069628,2730530,12551,8027673,-,942,8761,-,412132758,352923541,220580618,14032431,-,817727197,296,3954,1236658519,1044182234,695481542,257509389,333134,0,0,0,0,0
15893185,229902,ECH2,27010,F2P Farm 4,12128900,8752,25,League of Order,60,-,12128900,506295,1825640,9095665,701300,35326,631558,-,44,223,-,2981798913,3085118335,1404593292,36009044,-,3334188830,855,535,2644607608,2826173349,1155060155,162034450,49361,293,6607,1679,173,0
1458326,-,-,60,Tommy JackSP,12125098,557709,24,League of Order,60,-,12125098,1231684,3267872,5966742,1658800,28845,2440549,-,525,1744,8,1461118207,1051268483,1215432735,31483317,139,1599053049,504,7159,938608379,778887492,741990244,54543750,13325,76814,405818,38866,10670,25541
7121996,265766,ECH5,27010,ichi rachid25,12098672,425037,24,League of Order,60,-,12098672,1438981,2135422,6781669,1742600,428589,6046341,-,844,1315,5,6240726803,3983543529,3122767343,961136,160,9856572578,3192,14786,6744073430,4291441460,3734218447,193273710,53097,15732,25427,178521,139012,66345
17138944,278547,ECH1,27010,SensaiFf,12020009,20286,25,Springwardens,60,159,13062616,227846,2746014,7932649,1113500,518,2929992,-,732,7204,4,1355202262,2345739644,1568648945,1102500,-,1421607750,461,5043,2186313015,3186380915,1736015399,316568604,66942,5606,12871,1766,43,0
15797070,265959,ECH3,27010,Trapunnie,12006564,807003,25,Wilderburg,60,14904,12006564,2186875,1406167,7204312,1209210,55519,11527758,-,468,1516,4,1600119715,1257064408,964598194,56802974,-,2310299759,663,7379,2264908187,2037793768,1333978332,217305391,147018,60907,18431,6132,0,721533
12267010,229902,ECH2,27010,웋라드,11953649,24704,24,Wilderburg,60,2000,11953649,555380,2787061,7814108,797100,61351,1760729,-,60,231,-,3106440537,1185126053,620760016,2338892,-,2713524527,859,5568,3238322728,2077432694,1100464628,211862750,77785,20501,4198,5,0,0
6873530,265766,ECH5,27010,ichi rachid24,11919668,1253100,24,League of Order,60,-,11919668,1370134,2143609,6788675,1617250,479797,5619715,663,715,2603,87,6172346102,4043631122,3113779985,-,1030,8775248573,2763,18083,5633825513,3641021485,3181591595,174255440,47870,12367,51956,218166,592377,344617
2234060,-,-,27010,EnemyOfTheState,11913882,4297618,23,Springwardens,60,-,11913882,2718747,3189783,4772802,1232550,126610,4912047,-,701,8654,179,357234057,334333959,227973664,94678621,100,35000069,15,31589,50183000,49723000,30968500,19697500,6500,3695,868889,1660152,1248540,516342
3602174,265959,ECH3,27010,Nawaf farm,11757872,7316733,23,League of Order,60,-,11757872,3214953,2314327,4047842,2180750,22951,3785753,-,281,3287,5,1015505600,906978214,263211419,10907850,40,752209208,265,5536,1259363575,1114088483,611352770,188303772,83514,19027,8771,1405,846,7286684
17607928,229902,ECH2,27010,F2P Farm 10,11675525,1,25,League of Order,60,11209,11675525,531571,1595707,8922897,625350,-,10907,-,11,62,-,3774003279,3514464313,1577493862,12931800,1149,4641905097,1354,841,3326101048,3333806446,1400754406,146988400,37148,0,0,0,0,0
17373959,278547,ECH1,27010,Sukku Son farm3,11674106,14700,23,Wilderburg,60,213084,11674106,3688144,2294419,3960573,1730970,-,2931524,-,161,1516,-,1104942609,202726332,1701890431,107134228,220,1604378929,565,5981,1386519687,871049778,1676538791,219547621,55723,12750,1920,0,0,30
17148002,229902,ECH2,27010,웇라드,11670764,29784,24,Wilderburg,60,-,11670764,532184,2576644,7932136,629800,50891,1702083,-,40,122,1,1384482891,2304673698,891729591,3076987,-,2637697537,759,4672,2098576615,2988197577,1327997355,208737650,78525,27215,2569,0,0,0
17373875,278547,ECH1,27010,Sukku Son farm4,11621440,25235,23,Wilderburg,60,45000,11621440,3674074,2294419,3953807,1699140,-,3062071,-,196,1439,-,2432311940,201912777,688830911,104881845,80,1807004660,614,5666,2398265078,881463645,898951823,218792355,58411,21983,3241,3,0,8
17608136,229902,ECH2,27010,F2P Farm 11,11618817,1469,25,League of Order,60,-,11618817,504921,1567667,8913529,632700,36225,978315,-,44,58,1,3836531765,3558734960,1532732788,13910400,1153,4086034326,1233,1067,3086733970,2981567562,1401424625,144909250,38971,0,0,0,0,0
12397145,265959,ECH3,27010,abFarmW1,11618351,107596,24,League of Order,60,-,13373570,778983,2714547,6244741,1880080,97531,2625949,-,2350,1903,6,1999979235,3748053623,1295700737,54456535,80,2634469418,854,10656,1758124822,2535158181,1118763707,155332650,76185,10197,95446,401,1150,402
17605447,229902,ECH2,27010,F2P Farm 8,11582730,-,25,League of Order,60,-,11582730,542421,1431480,8953479,655350,-,13459,-,34,55,-,3711563236,3597823046,1533909159,9782015,1029,5746484496,1600,812,3756298997,3752088984,1754591777,141315000,40780,0,0,0,0,0
5925445,229902,ECH2,27010,KamiFarm007,11541554,3679,24,League of Order,60,-,11541554,520565,3493948,6770441,756600,19161,1184787,-,158,3504,1,1679606784,1776348104,930660068,96837720,-,2624299385,684,4167,2030632041,2122104498,1239798064,224784100,100545,401,3007,21,248,2
10475885,330948,ECH9,60,Farm Sensei 5,11492196,866098,24,League of Order,60,-,13169659,1754953,1770358,6313035,1653850,29934,15557195,16,684,13544,44,8694052440,8169066265,5989778709,19312484,-,14791554513,4978,53407,9858713003,9281143765,7551866592,1045159865,179337,39699,813136,5558,6800,626
10715070,229902,ECH2,27010,Liu Farm,11467885,439518,24,Wilderburg,60,15000,11771066,762515,2607581,6332569,1765220,19530,9941222,9,730,1625,51,3601770884,3471689293,2044577413,13008615,723,3203879276,1002,21008,3041768458,2953284821,1532475950,179365553,72044,26493,251038,59479,59201,29434
15854408,278547,ECH1,27010,ThempireFarm,11449827,6395,23,League of Order,60,-,11449827,1904655,3184988,5562234,728950,-,901236,-,16,-,1,1550701725,1633782205,346540060,47540424,-,1117122307,343,3539,1622046596,1674321759,575971029,184251783,45629,1752,4643,0,0,0
17606273,229902,ECH2,27010,F2P Farm 9,11441778,-,25,League of Order,60,-,11441778,537681,1451875,8836622,615600,-,12464,-,31,36,-,3794229839,3510028605,1565833456,12403772,1040,4956122979,1402,723,3743443035,3049289060,1566672629,141169100,36881,0,0,0,0,0
6358556,265959,ECH3,27010,PumbaaHammer1,11304185,27937,23,Wilderburg,60,1351,11304185,3344699,1670781,5085025,1203680,1889,1958620,-,72,295,1,1096129286,924219086,692245678,58656245,30,1179030813,420,7273,1391573219,1250812703,852325808,136020685,44667,11561,15961,278,137,0
6257482,229902,ECH2,27010,HysTH,11279162,112474,23,League of Order,60,98127,11712878,3538221,2711436,3482835,1546670,47562,4191978,-,554,1096,17,2121447524,1380186592,1430743202,39208859,-,2695259846,1022,9799,2357307265,1871254744,1474065771,168803616,85508,18595,61703,22982,6658,2536
20212889,265959,ECH3,27010,SFiendFarm,11216886,3507,23,League of Order,60,231356,11216886,2114203,2363504,4987099,1752080,25128,1938577,-,19,5758,-,549822065,467423907,657504355,8773961,-,432064177,179,3322,926796498,925022139,811254738,152472550,45656,0,0,0,0,0
17881502,229902,ECH2,27010,LilXero3,11160310,21849,24,League of Order,60,-,11160310,3124251,1472594,5615995,947470,-,3804637,-,53,917,-,1412944042,1338483222,923081983,37310411,-,2374561342,925,3308,2038018182,2010409247,1291344784,160758698,47194,0,0,0,0,0
17015986,265959,ECH3,27010,ᴍᴏɴᴋFăřmᴴᵉᴿᵇᵃᴸ,11114637,68781,21,Wilderburg,60,33306,11114637,5102208,1640284,2210395,2161750,30748,19571172,-,459,2901,1,2905736026,1770269008,1871973217,54603498,390,4664241129,1784,10181,3232295005,2528848563,2054379287,187056297,54572,59203,9091,487,0,0
4031218,265959,ECH3,27010,Evil Katᶜʰᵃᵒˢ,11061049,532209,21,Wilderburg,60,269,11061049,3776487,2394483,3125849,1764230,102329,8368752,23,1232,5723,51,1139014395,1082476127,1000496481,91831478,40,2284475030,822,15376,1862941388,1784974611,1391112056,270081107,79479,106336,79599,51092,185622,105916
5926001,229902,ECH2,27010,KamiFarm009,11015554,405,24,League of Order,60,-,11019208,528217,3391827,6469160,626350,-,190764,-,52,2595,-,1403552519,1443175945,883410725,94753022,-,2210209788,581,3461,1863975784,1872664081,1087296738,213553500,92862,0,0,0,0,0
